municipio_id,municipio,provincia,poblacion
5118,Cipérez,Salamanca,294
5119,Fuentespalda,Teruel,293
5120,El Molar,Cataluña,293
5121,Zubieta,Navarre,293
5122,Cistella,Cataluña,293
5123,Metauten,Navarre,293
5124,Azután,Toledo,292
5125,Granja de Moreruela,Zamora,292
5126,Los Barrios de Luna,León,292
5127,Pedralba de la Pradería,Zamora,292
5128,Els Guiamets,Cataluña,292
5129,Regencós,Cataluña,291
5130,Anievas ,Cantabria,291
5131,Villaflores,Salamanca,291
5132,Arce,Navarre,291
5133,Pujerra,Málaga,291
5134,Terrateig,Valencia,291
5135,Torrebesses,Cataluña,291
5136,Villademor de la Vega,León,291
5137,Campo,Huesca,291
5138,Bovera,Cataluña,290
5139,Aldeaseca de la Frontera,Salamanca,290
5140,Pampliega,Burgos,290
5141,Florida de Liébana,Salamanca,290
5142,Cubillas de Santa Marta,Valladolid,289
5143,Ullastret,Cataluña,289
5144,Quintanaortuño,Burgos,289
5145,Morasverdes,Salamanca,289
5146,Canalejas de Peñafiel,Valladolid,289
5147,Brañosera,Palencia,289
5148,Villanázar,Zamora,289
5149,La Masó,Cataluña,288
5150,Burón,León,288
5151,Fresno de Cantespino,Segovia,288
5152,Berrocal,Huelva,288
5153,Parada de Rubiales,Salamanca,288
5154,Valbona,Teruel,288
5155,La Estrella,Toledo,288
5156,La Granja de la Costera,Valencia,288
5157,El Gordo,Cáceres,288
5158,Terrades,Cataluña,288
5159,Santa Marta de Magasca,Cáceres,287
5160,Sancti-Spíritus,Badajoz,287
5161,Aldea Real,Segovia,287
5162,Las Veguillas,Salamanca,286
5163,Aldeanueva de Figueroa,Salamanca,286
5164,Guijo de Coria,Cáceres,286
5165,Alins,Cataluña,286
5166,Vall de Almonacid,Castellón,286
5167,Belauntza,Gipuzkoa,286
5168,Navas de Estena,Ciudad Real,286
5169,Santoyo,Palencia,285
5170,Checa,Guadalajara,285
5171,Fuente el Sol,Valladolid,285
5172,Urraúl Bajo,Navarre,285
5173,Castrillo de Villavega,Palencia,285
5174,Isar,Burgos,285
5175,Masarac,Cataluña,284
5176,Gorga,Alicante,284
5177,El Campo de Peñaranda,Salamanca,284
5178,Villabuena de Álava Eskuernaga,Álava,284
5179,Villalazán,Zamora,284
5180,Jaulín,Zaragoza,284
5181,Faraján,Málaga,284
5182,Parauta,Málaga,283
5183,Saldes,Cataluña,283
5184,Soportújar,Granada,283
5185,Madremanya,Cataluña,283
5186,Almaluez,Soria,283
5187,Alcañizo,Toledo,282
5188,Moralina,Zamora,282
5189,Zerain,Gipuzkoa,282
5190,Sobrado,León,282
5191,Poza de la Sal,Burgos,282
5192,Monreal de Ariza,Zaragoza,282
5193,Alcalá de Gurrea,Huesca,282
5194,Laspaúles,Huesca,282
5195,Areso,Navarre,282
5196,San Morales,Salamanca,281
5197,"Vecinos, Salamanca",Salamanca,281
5198,Codos,Zaragoza,281
5199,Riner,Cataluña,281
5200,Isábena,Huesca,281
5201,Senés,Almería,281
5202,El Hornillo,Ávila,280
5203,San Muñoz,Salamanca,280
5204,Bardallur,Zaragoza,280
5205,Oencia,León,280
5206,Sorihuela,Salamanca,280
5207,Almedíjar,Castellón,280
5208,Villanueva de San Carlos,Ciudad Real,280
5209,Navès,Cataluña,280
5210,Valverdón,Salamanca,280
5211,Poza de la Vega,Palencia,280
5212,Puerto Moral,Huelva,280
5213,Vadillo de la Guareña,Zamora,279
5214,Villanueva de Gumiel,Burgos,279
5215,Muruzábal,Navarre,279
5216,Navafría,Segovia,279
5217,Zarza de Tajo,Cuenca,279
5218,Sangarcía,Segovia,279
5219,Almiserat,Valencia,279
5220,Yecla de Yeltes,Salamanca,279
5221,Aspariegos,Zamora,279
5222,Beintza-Labaien,Navarre,279
5223,Bayubas de Abajo,Soria,278
5224,Burbáguena,Teruel,278
5225,Monteagudo de las Vicarías,Soria,278
5226,Pino del Río,Palencia,278
5227,Descargamaría,Cáceres,277
5228,Abiego,Huesca,277
5229,Santa Cristina de Valmadrigal,León,277
5230,Villahoz,Burgos,277
5231,Tamurejo,Badajoz,276
5232,Oliva de Plasencia,Cáceres,276
5233,Ereño,Biscay,276
5234,Santa Colomba de las Monjas,Zamora,276
5235,Cuenca de Campos,Valladolid,276
5236,Carriches,Toledo,276
5237,Laspuña,Huesca,276
5238,Escarabajosa de Cabezas,Segovia,276
5239,Villamandos,León,276
5240,Piña de Campos,Palencia,276
5241,Albentosa,Teruel,275
5242,Fuentelcésped,Burgos,275
5243,Linares de la Sierra,Huelva,275
5244,Espino de la Orbada,Salamanca,275
5245,Valle de Ancares[b],León,275
5246,Padiernos,Ávila,275
5247,Belmonte de Gracián,Zaragoza,275
5248,Murieta,Navarre,274
5249,Valdemaluque,Soria,274
5250,Guadalest,Alicante,274
5251,Villasur de Herreros,Burgos,274
5252,Armuña de Tajuña,Guadalajara,273
5253,Azofra,La Rioja,273
5254,Salvatierra de Esca,Zaragoza,273
5255,Cantagallo,Salamanca,273
5256,Santo Adriano,Asturias,273
5257,Mazariegos,Palencia,273
5258,Flores de Ávila,Ávila,273
5259,Foz-Calanda,Teruel,273
5260,Arauzo de Miel,Burgos,272
5261,Fiscal,Huesca,272
5262,Leoz,Navarre,272
5263,Tella-Sin,Huesca,272
5264,Villar de Torre,La Rioja,272
5265,Villanueva de Oscos,Asturias,272
5266,Tresjuncos,Cuenca,272
5267,Carbajo,Cáceres,271
5268,Báguena,Teruel,271
5269,Argujillo,Zamora,271
5270,Moral de Sayago,Zamora,271
5271,Peranzanes,León,271
5272,Frías,Burgos,270
5273,Merindad de Cuesta-Urria,Burgos,270
5274,Lezáun,Navarre,270
5275,Congosto de Valdavia,Palencia,270
5276,La Mata de los Olmos,Teruel,270
5277,Higuera de las Dueñas,Ávila,269
5278,Clavijo,La Rioja,269
5279,San Cebrián de Castro,Zamora,269
5280,Revellinos,Zamora,269
5281,Pozoamargo,Cuenca,269
5282,Nabarniz,Biscay,269
5283,La Coma i la Pedra,Cataluña,269
5284,Valdemorales,Cáceres,268
5285,Tragacete,Cuenca,268
5286,Molacillos,Zamora,268
5287,Ceinos de Campos,Valladolid,268
5288,Santovenia,Zamora,268
5289,Albalate de las Nogueras,Cuenca,268
5290,Villavieja del Lozoya,Madrid,267
5291,Corera,La Rioja,267
5292,Sotés,La Rioja,267
5293,Caseres,Cataluña,267
5294,Bercero,Valladolid,267
5295,Barcial del Barco,Zamora,267
5296,Odèn,Cataluña,267
5297,Anchuras,Ciudad Real,267
5298,Talavera,Cataluña,267
5299,Polícar,Granada,266
5300,Olba,Teruel,266
5301,Malla,Cataluña,266
5302,Hontanaya,Cuenca,266
5303,Castroverde de Cerrato,Valladolid,266
5304,Martiago,Salamanca,266
5305,Parada de Arriba,Salamanca,265
5306,Peralta de Calasanz,Huesca,265
5307,Paracuellos de la Ribera,Zaragoza,265
5308,Leiva,La Rioja,265
5309,Balboa,León,265
5310,Escurial de la Sierra,Salamanca,265
5311,Albalatillo,Huesca,265
5312,Asturianos,Zamora,264
5313,Perales del Alfambra,Teruel,264
5314,Regueras de Arriba,León,264
5315,Acered,Zaragoza,264
5316,Sarracín,Burgos,264
5317,Las Rozas de Valdearroyo ,Cantabria,264
5318,Sorzano,La Rioja,263
5319,Ilche,Huesca,263
5320,Mata de Cuéllar,Segovia,263
5321,Turrillas,Almería,263
5322,El Brull,Cataluña,263
5323,Sierra de Luna,Zaragoza,263
5324,Sangarrén,Huesca,263
5325,Fresno Alhándiga,Salamanca,263
5326,Mutiloa,Gipuzkoa,262
5327,Vallbona de les Monges,Cataluña,262
5328,Villaescusa,Zamora,261
5329,Las Omañas,León,261
5330,Palacios del Pan,Zamora,261
5331,Almenara de Tormes,Salamanca,261
5332,Fígols i Alinyà,Cataluña,260
5333,Palazuelo de Vedija,Valladolid,260
5334,Aljucén,Badajoz,260
5335,Palacios de Sanabria,Zamora,260
5336,Fombellida,Valladolid,260
5337,Lles de Cerdanya,Cataluña,260
5338,Villar de Peralonso,Salamanca,260
5339,Villarrabé,Palencia,259
5340,Tobed,Zaragoza,259
5341,Salinas de Pisuerga,Palencia,259
5342,Puigverd d'Agramunt,Cataluña,259
5343,Peleas de Abajo,Zamora,259
5344,L'Espunyola,Cataluña,259
5345,Vegacervera,León,259
5346,Alcocer de Planes,Alicante,259
5347,Quintana del Puente,Palencia,259
5348,Codo,Zaragoza,259
5349,Campo de San Pedro,Segovia,259
5350,Vallcebre,Cataluña,258
5351,Peleagonzalo,Zamora,258
5352,Castromocho,Palencia,258
5353,Espeja,Salamanca,258
5354,Espinosa de Cerrato,Palencia,258
5355,Marjaliza,Toledo,258
5356,Morille,Salamanca,258
5357,Sobradillo,Salamanca,258
5358,La Nava,Huelva,258
5359,Rábano,Valladolid,258
5360,Morón de Almazán,Soria,257
5361,Larraul,Gipuzkoa,257
5362,El Cabaco,Salamanca,257
5363,Pozán de Vero,Huesca,257
5364,Casarejos,Soria,257
5365,San Martín del Castañar,Salamanca,257
5366,Lluçà,Cataluña,257
5367,Nieva,Segovia,256
5368,Torreiglesias,Segovia,256
5369,Valdeavellano de Tera,Soria,256
5370,Bulbuente,Zaragoza,256
5371,Rocafort de Queralt,Cataluña,256
5372,Grajera,Segovia,256
5373,Villaherreros,Palencia,256
5374,Villar de Plasencia,Cáceres,256
5375,Torás,Castellón,256
5376,Fuenterroble de Salvatierra,Salamanca,256
5377,Zarratón,La Rioja,255
5378,Villalobos,Zamora,255
5379,Villanueva de los Caballeros,Valladolid,255
5380,Santiurde de Reinosa ,Cantabria,254
5381,Alpandeire,Málaga,254
5382,Cevico Navero,Palencia,254
5383,Roales de Campos,Valladolid,254
5384,Rabé de las Calzadas,Burgos,254
5385,Frechilla,Palencia,254
5386,Millena,Alicante,254
5387,Encinas de Arriba,Salamanca,253
5388,Roda de Eresma,Segovia,253
5389,Pedraza de Alba,Salamanca,253
5390,La Mudarra,Valladolid,252
5391,Caldearenas,Huesca,252
5392,Castrejón de Trabancos,Valladolid,252
5393,Lomoviejo,Valladolid,252
5394,Chueca,Toledo,252
5395,Beniardá,Alicante,252
5396,Cavia,Burgos,252
5397,Serranillos,Ávila,252
5398,Briñas,La Rioja,251
5399,Arenzana de Abajo,La Rioja,251
5400,Arcos de la Polvorosa,Zamora,251
5401,San Martín y Mudrián,Segovia,251
5402,Hermisende,Zamora,251
5403,Fuentes de Béjar,Salamanca,251
5404,Aguilar de Segarra,Cataluña,251
5405,Sotalbo,Ávila,250
5406,Buenavista,Salamanca,250
5407,Villasarracino,Palencia,250
5408,Estopiñán del Castillo,Huesca,250
5409,Valdelacasa,Salamanca,250
5410,Benizalón,Almería,250
5411,Yécora Iekora,Álava,250
5412,El Pedroso de la Armuña,Salamanca,250
5413,Monleras,Salamanca,250
5414,Renedo de la Vega,Palencia,250
5415,Espeja de San Marcelino,Soria,250
5416,Teresa,Castellón,250
5417,Almendros,Cuenca,249
5418,Sant Llorenç de la Muga,Cataluña,249
5419,Guadalaviar,Teruel,249
5420,Algimia de Amonacid,Castellón,249
5421,Moraleja de Sayago,Zamora,249
5422,Villaseco del Pan,Zamora,249
5423,Martín Muñoz de las Posadas,Segovia,249
5424,Huerto,Huesca,249
5425,Bisaurri,Huesca,248
5426,Prats i Sansor,Cataluña,248
5427,El Campillo,Valladolid,248
5428,Lanestosa,Biscay,248
5429,Uclés,Cuenca,248
5430,Corcos,Valladolid,248
5431,Joarilla de las Matas,León,248
5432,El Toro,Castellón,248
5433,Olmillos de Castro,Zamora,248
5434,Redueña,Madrid,248
5435,Poveda de las Cintas,Salamanca,248
5436,Boadella i les Escaules,Cataluña,248
5437,Robledo del Mazo,Toledo,247
5438,Santiz,Salamanca,247
5439,Laluenga,Huesca,247
5440,Santo Domingo de Silos,Burgos,247
5441,Pinilla de Toro,Zamora,247
5442,Arrabalde,Zamora,247
5443,Respenda de la Peña,Palencia,247
5444,Velefique,Almería,246
5445,Bailo,Huesca,246
5446,Pedrosa de Río Úrbel,Burgos,246
5447,Villalba de la Lampreana,Zamora,246
5448,Puente del Congosto,Salamanca,246
5449,Poleñino,Huesca,246
5450,Rupià,Cataluña,246
5451,Autilla del Pino,Palencia,245
5452,Ogassa,Cataluña,245
5453,Rágama,Salamanca,245
5454,La Vid y Barrios,Burgos,245
5455,Montejo de Tiermes,Soria,245
5456,Crespià,Cataluña,245
5457,Bóveda del Río Almar,Salamanca,245
5458,Biure,Cataluña,245
5459,Biel,Zaragoza,244
5460,Riumors,Cataluña,244
5461,Fuentes de Valdepero,Palencia,244
5462,Bierge,Huesca,244
5463,Espinosa de Villagonzalo,Palencia,244
5464,Bassella,Cataluña,244
5465,Lucena de Jalón,Zaragoza,244
5466,Cañada del Hoyo,Cuenca,244
5467,Agrón,Granada,244
5468,Santa Cruz de Marchena,Almería,244
5469,La Granada de Río-Tinto,Huelva,244
5470,Burgui - Burgi,Navarre,244
5471,Cabanelles,Cataluña,243
5472,Uztárroz - Uztarrotze,Navarre,243
5473,Cañizo,Zamora,243
5474,Castronuevo,Zamora,243
5475,Gratallops,Cataluña,243
5476,Castrillo-Tejeriego,Valladolid,243
5477,Lizoáin,Navarre,243
5478,Villafeliche,Zaragoza,243
5479,El Piñero,Zamora,242
5480,Quemada,Burgos,242
5481,Pozoantiguo,Zamora,242
5482,Tirgo,La Rioja,242
5483,Sant Martí Vell,Cataluña,242
5484,Alcanó,Cataluña,242
5485,San Esteban de Nogales,León,242
5486,Villaturde,Palencia,242
5487,Villalba de Guardo,Palencia,242
5488,Sebúlcor,Segovia,241
5489,Cañaveras,Cuenca,241
5490,Castillejo de Martín Viejo,Salamanca,241
5491,Velilla de Ebro,Zaragoza,241
5492,Banastás,Huesca,241
5493,Sesa,Huesca,241
5494,Retortillo,Salamanca,241
5495,Armuña,Segovia,241
5496,Orbaitzeta,Navarre,241
5497,Pajares de los Oteros,León,240
5498,Sant Ferriol,Cataluña,240
5499,Villardefrades,Valladolid,240
5500,Rebollar,Cáceres,240
5501,Orendain,Gipuzkoa,240
5502,Gordaliza del Pino,León,240
5503,Cabezas del Villar,Ávila,239
5504,Duesaigües,Cataluña,239
5505,Sant Julià de Cerdanyola,Cataluña,239
5506,Beteta,Cuenca,239
5507,Polaciones ,Cantabria,239
5508,Puente la Reina de Jaca,Huesca,239
5509,Bacares,Almería,239
5510,Gobernador,Granada,239
5511,Grávalos,La Rioja,239
5512,Ibargoiti,Navarre,238
5513,Bretocino,Zamora,238
5514,Endrinal,Salamanca,238
5515,Retortillo de Soria,Soria,238
5516,Castrodeza,Valladolid,238
5517,Navatalgordo,Ávila,238
5518,San Juan del Molinillo,Ávila,237
5519,Pedrosa del Rey,Valladolid,237
5520,Jaurrieta,Navarre,237
5521,Prádanos de Ojeda,Palencia,237
5522,Narros de Matalayegua,Salamanca,237
5523,San Vicente del Palacio,Valladolid,237
5524,Elduain,Gipuzkoa,237
5525,Fuentelespino de Haro,Cuenca,237
5526,Fontanarejo,Ciudad Real,237
5527,Yesa,Navarre,236
5528,La Portellada,Teruel,236
5529,Valdelarco,Huelva,236
5530,Cubo de la Solana,Soria,235
5531,Oliola,Cataluña,235
5532,Zugarramurdi,Navarre,235
5533,La Baronia de Rialb,Cataluña,235
5534,Linares de Mora,Teruel,235
5535,Villalcázar de Sirga,Palencia,235
5536,Puebla de Benifasar,Castellón,235
5537,La Yesa,Valencia,235
5538,San Justo,Zamora,234
5539,Fuentecén,Burgos,234
5540,Alba de Yeltes,Salamanca,234
5541,Santo Tomé del Puerto,Segovia,234
5542,Cobos de Cerrato,Palencia,234
5543,Es Bòrdes,Cataluña,234
5544,Monterde,Zaragoza,234
5545,Armiñón,Álava,233
5546,Hoz y Costean,Huesca,233
5547,Villamediana,Palencia,233
5548,Camporrélls,Huesca,233
5549,Negueira de Muñiz,Lugo,233
5550,Ujué,Navarre,233
5551,Sahún,Huesca,233
5552,Cubel,Zaragoza,233
5553,Mieza,Salamanca,232
5554,Sant Miquel de Campmajor,Cataluña,232
5555,Sotillo del Rincón,Soria,232
5556,Benadalid,Málaga,232
5557,Las Ventas de San Julián,Toledo,232
5558,Tierga,Zaragoza,232
5559,Lladorre,Cataluña,232
5560,San Miguel del Pino,Valladolid,232
5561,Els Omellons,Cataluña,232
5562,Berge,Teruel,231
5563,Villangómez,Burgos,231
5564,Itero de la Vega,Palencia,231
5565,Puértolas,Huesca,230
5566,Santa Cruz de Grío,Zaragoza,230
5567,Bello,Teruel,230
5568,Tardáguila,Salamanca,230
5569,Husillos,Palencia,230
5570,Valdecañas de Tajo,Cáceres,230
5571,Vall de Ebo,Alicante,230
5572,Aranda de Moncayo,Zaragoza,230
5573,Losacino,Zamora,230
5574,Baraona,Soria,230
5575,Valdenebro de los Valles,Valladolid,229
5576,Cartajima,Málaga,229
5577,Monflorite-Lascasas,Huesca,229
5578,Suflí,Almería,229
5579,Carrascal del Obispo,Salamanca,229
5580,Gema,Zamora,229
5581,Sanchotello,Salamanca,229
5582,Noviercas,Soria,229
5583,Sequeros,Salamanca,229
5584,Heras de Ayuso,Guadalajara,228
5585,Serón de Nágima,Soria,228
5586,Casas de Reina,Badajoz,228
5587,Alerre,Huesca,228
5588,Milles de la Polvorosa,Zamora,228
5589,Júzcar,Málaga,228
5590,Valdefuentes de Sangusín,Salamanca,228
5591,Vilanova de l'Aguda,Cataluña,228
5592,Oseja de Sajambre,León,228
5593,Bentarique,Almería,228
5594,Rubió,Cataluña,228
5595,Albaladejo del Cuende,Cuenca,228
5596,Quicena,Huesca,228
5597,Erustes,Toledo,227
5598,Fréscano,Zaragoza,227
5599,Villanueva de Ávila,Ávila,227
5600,Molinos,Teruel,227
5601,Maldà,Cataluña,227
5602,Collado,Cáceres,227
5603,Mancera de Abajo,Salamanca,227
5604,Sada,Navarre,227
5605,Castillazuelo,Huesca,227
5606,Quintanilla de Onsoña,Palencia,227
5607,Carataunas,Granada,227
5608,La Pesquera,Cuenca,226
5609,Unciti,Navarre,226
5610,Villar de Domingo García,Cuenca,226
5611,El Acebrón,Cuenca,226
5612,San Juan de Gredos,Ávila,226
5613,Villabrázaro,Zamora,226
5614,Castaño del Robledo,Huelva,226
5615,Espejón,Soria,225
5616,Royuela,Teruel,225
5617,Izurtza,Biscay,225
5618,Urueña,Valladolid,225
5619,Santa Cruz de Moya,Cuenca,225
5620,Robliza de Cojos,Salamanca,224
5621,Ituero de Azaba,Salamanca,224
5622,Horcajo Medianero,Salamanca,224
5623,Las Majadas,Cuenca,224
5624,San Pedro Bercianos,León,224
5625,Calzada del Coto,León,224
5626,Martín Miguel,Segovia,224
5627,Moral de la Reina,Valladolid,223
5628,Pontós,Cataluña,223
5629,Leganiel,Cuenca,223
5630,Bayarque,Almería,223
5631,Valdunquillo,Valladolid,223
5632,Trabanca,Salamanca,223
5633,Peñarandilla,Salamanca,223
5634,Fuentesaúco de Fuentidueña,Segovia,223
5635,Soto de Cerrato,Palencia,223
5636,Cirat,Castellón,223
5637,Aras,Navarre,222
5638,Atez,Navarre,222
5639,Villas de la Ventosa,Cuenca,222
5640,Aldehuela de Yeltes,Salamanca,221
5641,La Recueja,Albacete,221
5642,Villadepera,Zamora,221
5643,Papatrigo,Ávila,221
5644,Valdehúncar,Cáceres,221
5645,Matadeón de los Oteros,León,221
5646,Leza,Álava,220
5647,Frades de la Sierra,Salamanca,220
5648,La Pobla de Cérvoles,Cataluña,220
5649,Cañada Juncosa,Cuenca,220
5650,Quintanilla de Arriba,Valladolid,220
5651,Abusejo,Salamanca,220
5652,Das,Cataluña,220
5653,Foradada del Toscar,Huesca,220
5654,Risco,Badajoz,219
5655,Lazagurría,Navarre,219
5656,Rubena,Burgos,219
5657,Oroz-Betelu,Navarre,219
5658,Castiello de Jaca,Huesca,219
5659,Alacón,Teruel,219
5660,San Martín del Pimpollar,Ávila,219
5661,Enériz,Navarre,219
5662,Aldea de San Miguel,Valladolid,219
5663,Treviana,La Rioja,218
5664,Elgorriaga,Navarre,218
5665,Valseca,Segovia,218
5666,Harana Valle de Arana,Álava,218
5667,Carenas,Zaragoza,218
5668,Casas de Don Antonio,Cáceres,218
5669,Candilichera,Soria,218
5670,Velayos,Ávila,218
5671,Valdeolivas,Cuenca,218
5672,Beniatjar,Valencia,217
5673,Reina,Badajoz,217
5674,Millanes,Cáceres,217
5675,Cerezo,Cáceres,217
5676,Odón,Teruel,217
5677,Vertavillo,Palencia,217
5678,La Bisbal de Montsant,Cataluña,216
5679,La Torre,Ávila,216
5680,Villarmayor,Salamanca,216
5681,Gósol,Cataluña,216
5682,Viladasens,Cataluña,216
5683,Puebla de Azaba,Salamanca,216
5684,Turón,Granada,215
5685,Cástaras,Granada,215
5686,Albillos,Burgos,215
5687,Dehesa de Montejo,Palencia,215
5688,Bohoyo,Ávila,215
5689,Biscarrués,Huesca,215
5690,Mesas de Ibor,Cáceres,215
5691,Conquista de la Sierra,Cáceres,215
5692,Muriel de Zapardiel,Valladolid,215
5693,Pino del Oro,Zamora,215
5694,Cordovín,La Rioja,215
5695,Aspa,Cataluña,215
5696,Adanero,Ávila,215
5697,Vallfogona de Ripollès,Cataluña,215
5698,Atea,Zaragoza,214
5699,Villasbuenas,Salamanca,214
5700,Pueblica de Valverde,Zamora,214
5701,Les Piles,Cataluña,214
5702,Arens de Lledó,Teruel,214
5703,Ojacastro,La Rioja,214
5704,Santa María de Dulcis,Huesca,214
5705,Alicún,Almería,214
5706,Lana,Navarre,213
5707,Torrecilla de la Jara,Toledo,213
5708,Almócita,Almería,213
5709,Maranchón,Guadalajara,213
5710,Ezkurra,Navarre,213
5711,Anaya de Alba,Salamanca,212
5712,Estada,Huesca,212
5713,Capilla,Badajoz,212
5714,Altarejos,Cuenca,212
5715,Garciotum,Toledo,212
5716,Grajal de Campos,León,212
5717,Piñel de Abajo,Valladolid,212
5718,Argençola,Cataluña,212
5719,Beleña,Salamanca,212
5720,Hoyales de Roa,Burgos,212
5721,Laroya,Almería,211
5722,Vinaceite,Teruel,211
5723,Ossó de Sió,Cataluña,211
5724,Mura,Cataluña,211
5725,Les Llosses,Cataluña,211
5726,Serra de Daró,Cataluña,211
5727,Navalpino,Ciudad Real,211
5728,La Maya,Salamanca,210
5729,La Vansa i Fórnols,Cataluña,210
5730,Almajano,Soria,210
5731,Goñi,Navarre,210
5732,El Valle de Altomira,Cuenca,210
5733,Navalacruz,Ávila,210
5734,Cervera del Llano,Cuenca,210
5735,Vilopriu,Cataluña,209
5736,Ciutadilla,Cataluña,209
5737,Ribas de Campos,Palencia,209
5738,Montejo,Salamanca,209
5739,Villagonzalo de Tormes,Salamanca,209
5740,Alcubilla de Avellaneda,Soria,209
5741,Cilleruelo de Abajo,Burgos,209
5742,Fortanete,Teruel,209
5743,Santa María del Monte de Cea,León,209
5744,Zazuar,Burgos,209
5745,Prullans,Cataluña,209
5746,Villaveza del Agua,Zamora,209
5747,Villavaliente,Albacete,209
5748,Navascués,Navarre,208
5749,Moreda de Álava,Álava,208
5750,Villarrubio,Cuenca,208
5751,Budia,Guadalajara,208
5752,Braojos,Madrid,208
5753,Presencio,Burgos,208
5754,La Orbada,Salamanca,208
5755,Argente,Teruel,208
5756,Matabuena,Segovia,207
5757,Pinell de Solsonès,Cataluña,207
5758,Villavaquerín,Valladolid,207
5759,Huélaga,Cáceres,207
5760,Mesegar de Tajo,Toledo,206
5761,Pitiegua,Salamanca,206
5762,El Maderal,Zamora,206
5763,Fuenllana,Ciudad Real,206
5764,Trasobares,Zaragoza,206
5765,Estercuel,Teruel,205
5766,Aldea en Cabo,Toledo,205
5767,Sieteiglesias de Tormes,Salamanca,205
5768,Santibáñez de Valcorba,Valladolid,205
5769,Villayerno Morquillas,Burgos,205
5770,Adrada de Haza,Burgos,205
5771,Segura de Toro,Cáceres,205
5772,Nogueruelas,Teruel,205
5773,Salares,Málaga,204
5774,Ultramort,Cataluña,204
5775,Valle del Retortillo,Palencia,204
5776,Carbellino,Zamora,204
5777,San Cebrián de Mazote,Valladolid,204
5778,Aldeaseca,Ávila,204
5779,Garralda,Navarre,204
5780,Navianos de Valverde,Zamora,203
5781,Berlangas de Roa,Burgos,203
5782,Cantaracillo,Salamanca,203
5783,Encinasola de los Comendadores,Salamanca,203
5784,Alcudia de Veo,Castellón,203
5785,Berzosa del Lozoya,Madrid,203
5786,Olmos de Esgueva,Valladolid,202
5787,Puebla del Salvador,Cuenca,202
5788,Calonge de Segarra,Cataluña,202
5789,Herrín de Campos,Valladolid,202
5790,Saldaña de Burgos,Burgos,202
5791,Coomonte,Zamora,202
5792,Campo de Villavidel,León,202
5793,Caleruela,Toledo,202
5794,Camporredondo,Valladolid,202
5795,Toril,Cáceres,202
5796,Mayalde,Zamora,202
5797,Gallifa,Cataluña,202
5798,Zorita de la Frontera,Salamanca,202
5799,La Vilella Baixa,Cataluña,202
5800,Llobera,Cataluña,201
